16.5654778864153,49.1690448175301
16.5653917595386,49.169105326164
16.5653408357644,49.1691589223866
16.5652990699959,49.1692086351139
16.5652713671937,49.1692537671215
16.5652570527781,49.1692855469342
16.5652344149617,49.1693418569423
16.5652252342721,49.1694036622133
16.5652233480855,49.1694631958756
16.5652404643277,49.1695268753305
16.5652640404834,49.1695836875152
16.565310655325,49.169662031001
16.5653585507236,49.169723018914
16.5654050169817,49.169776577288
16.5654617278411,49.1698357508487
16.5654978582302,49.1698746151156
16.5655332340775,49.1699148213373
16.5656182323531,49.1700088107274
16.5657188952505,49.1701206652937
16.565803265447,49.1702184480294
16.5659472750768,49.1703770083532
16.5660829045655,49.170528341472
16.5661077278103,49.1705583741931
16.5662100394573,49.1706731371406
16.5662698854128,49.1707423037587
16.5663269302885,49.170812317539
16.5664180951182,49.170930124211
16.5664546848091,49.1709822803406
16.5664952310312,49.171045884318
16.5665311465251,49.1711053200145
16.5665778450298,49.1711896005917
16.5666262133479,49.1712830724414
16.5666567442687,49.1713557328752
16.566695657146,49.1714516713446
16.5667243592396,49.1715353673637
16.5667438567921,49.1716103819976
16.566766808107,49.1717030894817
16.5667895551705,49.1718355610253
16.5668125668452,49.1720081789652
16.5668316554985,49.1721466706405
16.5668451294484,49.1722676644167
16.5668563043815,49.1723672093262
16.5668720428772,49.172500228237
16.5668786550058,49.1725823502022
16.566887715877,49.1727107060878
16.5668903963708,49.1728358158794
16.5668879314229,49.172959861182
16.566886892905,49.1730110806612
16.5668978241192,49.173012557385
16.5668958826422,49.1730724359069
16.5669001982721,49.1731973132572
16.5669089491361,49.173289008837
16.5669280269892,49.1734243592307
16.5669407102908,49.1734891180408
16.5669663158832,49.1735882953197
16.5669575571946,49.173589764883
16.5669723329525,49.1736515323515
16.5669838494258,49.1737008548666
16.567003496565,49.1737685523656
16.5670332551843,49.1739165274781
16.5670428052778,49.1739712928376
16.5670534754147,49.1740128784624
16.567065050578,49.1740939582265
16.5670773361876,49.1742092842372
16.5670930635941,49.1743231107824
16.5670960719049,49.1743467037614
16.5671012550025,49.1744213961992
