16.5655593044994,49.1691427391666
16.5655068600417,49.169179827081
16.5654725145255,49.1692136686905
16.5654356994638,49.1692591981195
16.5654079625187,49.1693109575058
16.565394254199,49.16934871244
16.5653844676829,49.1694045426189
16.565385337171,49.1694667152166
16.565407009929,49.1695382214949
16.565435977208,49.1695994306118
16.5654672710768,49.1696417885107
16.5655091868638,49.1696971161551
16.5655482671296,49.1697438672338
16.5656004161287,49.1698016687997
16.5656847855492,49.1698994516263
16.5657546457526,49.1699756131528
16.56580416551,49.1700332272182
16.5659154394513,49.1701549100965
16.5659707679904,49.1702192188583
16.5660246885708,49.1702021252156
16.5660846936749,49.1702671161054
16.5660348206492,49.1702886854451
16.5660915443518,49.1703509999336
16.5662144596975,49.1704923545213
16.5663222826496,49.1706123951952
16.5664334679003,49.170741049772
16.5664952696546,49.1708176832554
16.5665419442432,49.1708796302995
16.5666499875679,49.1710433031743
16.5667165594307,49.1711617996903
16.5667889299031,49.171315951785
16.5668314335225,49.1714191247526
16.5668760424126,49.1715545497421
16.5669018183482,49.1716526924747
16.5669286597945,49.1718022045924
16.5669467301499,49.1719179428906
16.5669603301927,49.1720413881727
16.5669691721543,49.1721261115565
16.5670013008678,49.1723785872776
16.5670305238036,49.1725875879634
16.5670520022881,49.1727084541146
16.5670749893921,49.1728105852438
16.5671229527796,49.1729996360463
16.5671143085122,49.173000415896
16.5671271634179,49.1730641401014
16.5671601581695,49.1732182776639
16.5671730949348,49.1733200416055
16.5671800390324,49.1733969531271
16.5671839893158,49.173517617158
16.5671832716012,49.1735765360417
16.5671905210619,49.1735777504141
16.5671859941276,49.1736018533349
16.5671881841634,49.1737363493484
16.5671907743078,49.1738684313197
16.5671962895892,49.1739539644035
16.5672041505069,49.174073511296
16.5672283432687,49.1742647066219
16.5672303683934,49.1742910210253
16.5673668280446,49.1742832963477
16.5673792410888,49.1744171248976
